Timestamp,Name,Roll Number,Email,Mess Chosen,Date,Type of Complaint,Description of the Issue
03/04/2025 09:34:07,Nitin Verma,211EE17,nitinverma.211ee17@nitk.edu.in,Mega mess,02/27/2025,Food Quality,The coffee tastes burnt.
03/04/2025 09:34:07,Vikram Iyer,231ME17,vikramiyer.231me17@nitk.edu.in,Block I(Karavali),01/12/2025,Food Quality,Not enough green vegetables in the diet.
03/04/2025 09:34:07,Sandeep Sharma,211IT23,sandeepsharma.211it23@nitk.edu.in,Block V(Nilgiri),01/16/2025,Food Hygiene,Cutlery and plates are not properly washed.
03/04/2025 09:34:07,Harsh Sharma,211IT34,harshsharma.211it34@nitk.edu.in,Block VIII(Trishul),02/16/2025,Food Quality,The dal is too thick and pasty.
03/04/2025 09:34:07,Arjun Desai,211ME23,arjundesai.211me23@nitk.edu.in,Block III(Vindhya),01/17/2025,Timing/Availability,The mess menu needs more variety.
03/04/2025 09:34:07,Sanya Yadav,241EC17,sanyayadav.241ec17@nitk.edu.in,Girls Block Mess(Annapoorna),01/21/2025,Food Hygiene,Found a hair strand in my food.
03/04/2025 09:34:07,Manoj Sharma,241CS35,manojsharma.241cs35@nitk.edu.in,Block V(Nilgiri),01/13/2025,Food Hygiene,Some food items have excessive food color added.
03/04/2025 09:34:07,Nitin Yadav,231CV14,nitinyadav.231cv14@nitk.edu.in,Block II(Aravali),01/28/2025,Timing/Availability,Ice cream provided in summer is often melted.
03/04/2025 09:34:07,Harsh Verma,221CY18,harshverma.221cy18@nitk.edu.in,Block VIII(Trishul),02/19/2025,Food Quality,The curd rice is too sour.
03/04/2025 09:34:07,Meera Patel,231CS12,meerapatel.231cs12@nitk.edu.in,Girls Block Mess(Annapoorna),01/24/2025,Food Quality,No sugar-free options available for diabetics.
03/04/2025 09:34:07,Rohan Iyer,221CY16,rohaniyer.221cy16@nitk.edu.in,Block I(Karavali),02/21/2025,Service,The mess staff is rude and uncooperative.
03/04/2025 09:34:07,Rahul Singh,221CS12,rahulsingh.221cs12@nitk.edu.in,Block IV(Satpura),02/25/2025,Food Hygiene,Too many flies inside the mess area.
03/04/2025 09:34:07,Rahul Desai,211ME11,rahuldesai.211me11@nitk.edu.in,Block VIII(Trishul),01/23/2025,Food Quantity,Some food items are served in excessive quantities and wasted.
03/04/2025 09:34:07,Sandeep Sharma,211CE31,sandeepsharma.211ce31@nitk.edu.in,Mega mess,01/12/2025,Timing/Availability,The milk for tea and coffee is often not fresh.
03/04/2025 09:34:07,Karthik Singh,211CV16,karthiksingh.211cv16@nitk.edu.in,Block IV(Satpura),01/06/2025,Food Quality,The quality of pickles is poor.
03/04/2025 09:34:07,Neha Reddy,231CY26,nehareddy.231cy26@nitk.edu.in,Girls Block Mess(Annapoorna),02/19/2025,Food Quality,The quality of pickles is poor.
03/04/2025 09:34:07,Harsh Verma,221IT16,harshverma.221it16@nitk.edu.in,Block II(Aravali),01/01/2025,Food Quality,"Roti is not properly cooked, some are half-baked."
03/04/2025 09:34:07,Sandeep Pillai,241CS37,sandeeppillai.241cs37@nitk.edu.in,Block I(Karavali),02/10/2025,Food Quality,Need more healthy options in breakfast.
03/04/2025 09:34:07,Rahul Singh,211EC11,rahulsingh.211ec11@nitk.edu.in,Block VII(Sahyadri),02/12/2025,Food Quality,Found a piece of rubber in my meal.
03/04/2025 09:34:07,Harsh Sharma,231CY25,harshsharma.231cy25@nitk.edu.in,Block III(Vindhya),01/20/2025,Timing/Availability,No option for boiled eggs in breakfast.
03/04/2025 09:34:07,Sandeep Patel,211CE11,sandeeppatel.211ce11@nitk.edu.in,Block VII(Sahyadri),01/29/2025,Food Quality,Dal is too watery and lacks taste.
03/04/2025 09:34:07,Sandeep Joshi,231CS35,sandeepjoshi.231cs35@nitk.edu.in,Block II(Aravali),01/24/2025,Timing/Availability,The food is served cold most of the time.
03/04/2025 09:34:07,Rahul Yadav,241CY27,rahulyadav.241cy27@nitk.edu.in,Block VIII(Trishul),01/14/2025,Timing/Availability,Sometimes the food has a burnt smell.
03/04/2025 09:34:07,Rohan Sharma,231CV19,rohansharma.231cv19@nitk.edu.in,Block V(Nilgiri),01/18/2025,Food Quantity,Serving portions are inconsistent for different students.
03/04/2025 09:34:07,Sandeep Joshi,241CY14,sandeepjoshi.241cy14@nitk.edu.in,Block VII(Sahyadri),01/10/2025,Timing/Availability,The lemon slices in the salad are dry and unusable.
03/04/2025 09:34:07,Rohan Joshi,221CS36,rohanjoshi.221cs36@nitk.edu.in,Block I(Karavali),01/27/2025,Food Quality,Tables are not wiped clean after meals.
03/04/2025 09:34:07,Ritika Bose,241EE34,ritikabose.241ee34@nitk.edu.in,Girls Block Mess(Annapoorna),02/23/2025,Food Quality,The chutney is too sour.
03/04/2025 09:34:07,Rohan Singh,221AI12,rohansingh.221ai12@nitk.edu.in,Block III(Vindhya),01/04/2025,Timing/Availability,Some items like yogurt are unavailable some days.
03/04/2025 09:34:07,Karthik Yadav,241EE38,karthikyadav.241ee38@nitk.edu.in,Mega mess,01/07/2025,Food Quality,The egg curry has too little egg.
03/04/2025 09:34:07,Meera Yadav,211EE25,meerayadav.211ee25@nitk.edu.in,Girls Block Mess(Annapoorna),02/05/2025,Food Quality,The tea tastes very diluted and bland.
03/04/2025 09:34:07,Rahul Sharma,231CE38,rahulsharma.231ce38@nitk.edu.in,Block IV(Satpura),01/24/2025,Food Hygiene,The drinking water in the mess is not clean.
03/04/2025 09:34:07,Sandeep Reddy,241CV24,sandeepreddy.241cv24@nitk.edu.in,Block III(Vindhya),02/02/2025,Food Quality,No proper variety in meals; repetitive menu.
03/04/2025 09:34:07,Amit Yadav,211ME36,amityadav.211me36@nitk.edu.in,Block II(Aravali),01/31/2025,Food Hygiene,Too many flies inside the mess area.
03/04/2025 09:34:07,Nitin Patel,241AI14,nitinpatel.241ai14@nitk.edu.in,Block VII(Sahyadri),02/15/2025,Service,Spoons and forks are often missing from the counter.
03/04/2025 09:34:07,Vikram Sharma,231MT11,vikramsharma.231mt11@nitk.edu.in,Mega mess,01/06/2025,Timing/Availability,Butter milk is too watery and tasteless.
03/04/2025 09:34:07,Amit Sharma,241EC38,amitsharma.241ec38@nitk.edu.in,Block I(Karavali),01/28/2025,Food Quality,The dal is not properly cooked.
03/04/2025 09:34:07,Harsh Patel,221CS35,harshpatel.221cs35@nitk.edu.in,Block IV(Satpura),02/15/2025,Food Quantity,Serving size is too small for some dishes.
03/04/2025 09:34:07,Manoj Verma,231CV32,manojverma.231cv32@nitk.edu.in,Block I(Karavali),02/02/2025,Food Quantity,The paneer dishes barely contain any paneer.
03/04/2025 09:34:07,Rohan Iyer,241CV24,rohaniyer.241cv24@nitk.edu.in,Block II(Aravali),02/05/2025,Timing/Availability,No alternative food options for students with allergies.
03/04/2025 09:34:07,Manoj Joshi,231ME23,manojjoshi.231me23@nitk.edu.in,Block II(Aravali),01/03/2025,Service,Sometimes food is served too late.
03/04/2025 09:34:07,Ritika Bose,221EC39,ritikabose.221ec39@nitk.edu.in,Girls Block Mess(Annapoorna),01/29/2025,Service,Some items are served cold instead of hot.
03/04/2025 09:34:07,Harsh Yadav,241EE25,harshyadav.241ee25@nitk.edu.in,Block IV(Satpura),02/27/2025,Food Quality,The non-veg curry is too watery.
03/04/2025 09:34:07,Sandeep Patel,231AI24,sandeeppatel.231ai24@nitk.edu.in,Block VIII(Trishul),02/03/2025,Timing/Availability,The curd has lumps and seems old.
03/04/2025 09:34:07,Amit Yadav,211CY26,amityadav.211cy26@nitk.edu.in,Block VIII(Trishul),01/23/2025,Service,"No proper queue system, leading to crowding."
03/04/2025 09:34:07,Sanya Reddy,221ME25,sanyareddy.221me25@nitk.edu.in,Girls Block Mess(Annapoorna),02/19/2025,Service,There is no hand sanitizer available.
03/04/2025 09:34:07,Harsh Singh,221CV24,harshsingh.221cv24@nitk.edu.in,Block V(Nilgiri),02/02/2025,Food Hygiene,The handwashing area is dirty and unhygienic.
03/04/2025 09:34:07,Amit Verma,231MT16,amitverma.231mt16@nitk.edu.in,Block VII(Sahyadri),02/27/2025,Food Quality,The chapati has a burnt taste.
03/04/2025 09:34:07,Harsh Yadav,241ME14,harshyadav.241me14@nitk.edu.in,Mega mess,01/06/2025,Food Quality,No proper variety in meals; repetitive menu.
03/04/2025 09:34:07,Sandeep Desai,211EE12,sandeepdesai.211ee12@nitk.edu.in,Block VII(Sahyadri),01/30/2025,Food Quality,The quality of pickles is poor.
03/04/2025 09:34:07,Rahul Verma,221CV12,rahulverma.221cv12@nitk.edu.in,Mega mess,02/16/2025,Food Quality,The fruits provided are overripe or rotten.
03/04/2025 09:34:07,Amit Patel,211EE17,amitpatel.211ee17@nitk.edu.in,Block V(Nilgiri),02/12/2025,Service,The mess staff is rude and uncooperative.
03/04/2025 09:34:07,Arjun Reddy,221CS41,arjunreddy.221cs41@nitk.edu.in,Block VIII(Trishul),01/08/2025,Food Quality,Not enough green vegetables in the diet.
03/04/2025 09:34:07,Arjun Joshi,221CV34,arjunjoshi.221cv34@nitk.edu.in,Block III(Vindhya),01/03/2025,Food Quality,The egg curry has too little egg.
03/04/2025 09:34:07,Harsh Yadav,221ME13,harshyadav.221me13@nitk.edu.in,Block III(Vindhya),01/29/2025,Food Quality,The cut fruits are not stored properly.
03/04/2025 09:34:07,Ananya Ghosh,221CY32,ananyaghosh.221cy32@nitk.edu.in,Girls Block Mess(Annapoorna),01/09/2025,Food Hygiene,Found an eggshell piece in the curry.
03/04/2025 09:34:07,Ananya Bose,231MT25,ananyabose.231mt25@nitk.edu.in,Girls Block Mess(Annapoorna),01/06/2025,Food Quality,Found a piece of rubber in my meal.
03/04/2025 09:34:07,Nitin Patel,221CY16,nitinpatel.221cy16@nitk.edu.in,Mega mess,01/19/2025,Timing/Availability,The curd has lumps and seems old.
03/04/2025 09:34:07,Ritika Reddy,211CY24,ritikareddy.211cy24@nitk.edu.in,Girls Block Mess(Annapoorna),02/24/2025,Food Quality,The coffee tastes burnt.
03/04/2025 09:34:07,Rahul Desai,241ME35,rahuldesai.241me35@nitk.edu.in,Block VII(Sahyadri),02/28/2025,Service,The mess hall is too crowded during peak hours.
03/04/2025 09:34:07,Sandeep Singh,241CV27,sandeepsingh.241cv27@nitk.edu.in,Block I(Karavali),02/15/2025,Food Quantity,The quantity of curd is too less.
03/04/2025 09:34:07,Manoj Yadav,211EC28,manojyadav.211ec28@nitk.edu.in,Block IV(Satpura),02/13/2025,Food Quality,"The food has an odd smell, possibly stale."
03/04/2025 09:34:07,Harsh Reddy,241CE25,harshreddy.241ce25@nitk.edu.in,Block I(Karavali),01/07/2025,Timing/Availability,Sometimes the food has a burnt smell.
03/04/2025 09:34:07,Nitin Patel,221AI13,nitinpatel.221ai13@nitk.edu.in,Mega mess,02/09/2025,Food Quality,Need more protein-rich food options.
03/04/2025 09:34:07,Manoj Verma,211AI31,manojverma.211ai31@nitk.edu.in,Mega mess,02/07/2025,Food Quantity,The quantity of vegetables is not sufficient.
03/04/2025 09:34:07,Karthik Yadav,211IT36,karthikyadav.211it36@nitk.edu.in,Block VIII(Trishul),02/03/2025,Service,Some items are served cold instead of hot.
03/04/2025 09:34:07,Nitin Reddy,221CE32,nitinreddy.221ce32@nitk.edu.in,Block VIII(Trishul),01/27/2025,Food Quantity,Serving size is too small for some dishes.
03/04/2025 09:34:07,Harsh Desai,241CS16,harshdesai.241cs16@nitk.edu.in,Mega mess,02/03/2025,Service,No tissue paper is provided in the mess.
03/04/2025 09:34:07,Ritika Reddy,211ME21,ritikareddy.211me21@nitk.edu.in,Girls Block Mess(Annapoorna),01/03/2025,Service,No tissue paper is provided in the mess.
03/04/2025 09:34:07,Sanya Patel,221CY11,sanyapatel.221cy11@nitk.edu.in,Girls Block Mess(Annapoorna),01/03/2025,Food Quality,The mess lacks proper ventilation.
03/04/2025 09:34:07,Swati Nair,231EE23,swatinair.231ee23@nitk.edu.in,Girls Block Mess(Annapoorna),02/25/2025,Service,The floor is slippery due to spilled food.
03/04/2025 09:34:07,Sandeep Yadav,211EC19,sandeepyadav.211ec19@nitk.edu.in,Block IV(Satpura),01/30/2025,Food Quality,The non-veg curry is too watery.
03/04/2025 09:34:07,Amit Verma,221CE11,amitverma.221ce11@nitk.edu.in,Mega mess,01/11/2025,Service,No proper disposal bins for food waste.
03/04/2025 09:34:07,Harsh Pillai,221AI33,harshpillai.221ai33@nitk.edu.in,Block III(Vindhya),02/12/2025,Food Hygiene,The handwashing area is dirty and unhygienic.
03/04/2025 09:34:07,Karthik Reddy,241CY19,karthikreddy.241cy19@nitk.edu.in,Block III(Vindhya),01/19/2025,Food Quality,"Breakfast items are not fresh, often stale."
03/04/2025 09:34:07,Nitin Pillai,211CV16,nitinpillai.211cv16@nitk.edu.in,Block II(Aravali),01/09/2025,Food Quality,Not enough green vegetables in the diet.
03/04/2025 09:34:07,Manoj Pillai,221MT12,manojpillai.221mt12@nitk.edu.in,Block IV(Satpura),01/28/2025,Food Quality,Food is too salty and difficult to eat.
03/04/2025 09:34:07,Harsh Iyer,211AI28,harshiyer.211ai28@nitk.edu.in,Block IV(Satpura),01/20/2025,Timing/Availability,Some items like yogurt are unavailable some days.
03/04/2025 09:34:07,Vikram Reddy,241CS12,vikramreddy.241cs12@nitk.edu.in,Block III(Vindhya),01/19/2025,Food Quality,The tea tastes very diluted and bland.
03/04/2025 09:34:07,Nitin Yadav,221CV32,nitinyadav.221cv32@nitk.edu.in,Block I(Karavali),02/20/2025,Service,Spoons and forks are often missing from the counter.
03/04/2025 09:34:07,Vikram Patel,231CS24,vikrampatel.231cs24@nitk.edu.in,Block VII(Sahyadri),02/21/2025,Food Quality,Tables are not wiped clean after meals.
03/04/2025 09:34:07,Sanya Sharma,231CS25,sanyasharma.231cs25@nitk.edu.in,Girls Block Mess(Annapoorna),01/17/2025,Timing/Availability,Some items like yogurt are unavailable some days.
03/04/2025 09:34:07,Harsh Pillai,231IT37,harshpillai.231it37@nitk.edu.in,Block III(Vindhya),01/28/2025,Food Quality,The dal is too thick and pasty.
03/04/2025 09:34:07,Amit Yadav,241CS35,amityadav.241cs35@nitk.edu.in,Mega mess,01/17/2025,Food Quality,The soup is always too salty.
03/04/2025 09:34:07,Amit Yadav,211MT33,amityadav.211mt33@nitk.edu.in,Block IV(Satpura),01/29/2025,Food Hygiene,Found a plastic piece in my meal.
03/04/2025 09:34:07,Harsh Desai,241MT14,harshdesai.241mt14@nitk.edu.in,Block III(Vindhya),01/13/2025,Food Hygiene,Found a plastic piece in my meal.
03/04/2025 09:34:07,Sandeep Yadav,241IT26,sandeepyadav.241it26@nitk.edu.in,Block VIII(Trishul),02/14/2025,Food Quality,The chapati has a burnt taste.
03/04/2025 09:34:07,Rohan Desai,221CE24,rohandesai.221ce24@nitk.edu.in,Block VII(Sahyadri),02/11/2025,Food Quality,The lemon juice is too diluted.
03/04/2025 09:34:07,Ananya Nair,241CY18,ananyanair.241cy18@nitk.edu.in,Girls Block Mess(Annapoorna),02/12/2025,Food Quality,The soup is always too salty.
03/04/2025 09:34:07,Karthik Singh,231MT16,karthiksingh.231mt16@nitk.edu.in,Block I(Karavali),01/24/2025,Food Quantity,Some food items are served in excessive quantities and wasted.
03/04/2025 09:34:07,Arjun Yadav,211MT19,arjunyadav.211mt19@nitk.edu.in,Block II(Aravali),02/25/2025,Food Quality,"The food has an odd smell, possibly stale."
03/04/2025 09:34:07,Arjun Yadav,231IT16,arjunyadav.231it16@nitk.edu.in,Block IV(Satpura),01/16/2025,Service,Spoons and forks are often missing from the counter.
03/04/2025 09:34:07,Manoj Patel,231CS37,manojpatel.231cs37@nitk.edu.in,Block VIII(Trishul),01/17/2025,Food Quality,Tables are not wiped clean after meals.
03/04/2025 09:34:07,Rahul Yadav,241CY23,rahulyadav.241cy23@nitk.edu.in,Block I(Karavali),02/07/2025,Service,There are not enough seats available.
03/04/2025 09:34:07,Vikram Patel,231EE24,vikrampatel.231ee24@nitk.edu.in,Block VIII(Trishul),01/09/2025,Food Quality,The dal is not properly cooked.
03/04/2025 09:34:07,Rahul Sharma,231EC34,rahulsharma.231ec34@nitk.edu.in,Block I(Karavali),03/01/2025,Food Quality,The quality of rice is poor; contains stones.
03/04/2025 09:34:07,Amit Singh,221IT41,amitsingh.221it41@nitk.edu.in,Block V(Nilgiri),02/03/2025,Timing/Availability,Ice cream provided in summer is often melted.
03/04/2025 09:34:07,Rohan Verma,241CE35,rohanverma.241ce35@nitk.edu.in,Block VIII(Trishul),02/03/2025,Food Quality,Food is too salty and difficult to eat.
03/04/2025 09:34:07,Amit Pillai,211EE19,amitpillai.211ee19@nitk.edu.in,Block II(Aravali),02/10/2025,Food Quality,Tables are not wiped clean after meals.
03/04/2025 09:34:07,Neha Patel,221EC33,nehapatel.221ec33@nitk.edu.in,Girls Block Mess(Annapoorna),01/11/2025,Food Quantity,The quantity of curd is too less.
03/04/2025 09:34:07,Sandeep Pillai,231CS39,sandeeppillai.231cs39@nitk.edu.in,Block IV(Satpura),01/01/2025,Food Quality,"Breakfast items are not fresh, often stale."
03/04/2025 09:34:07,Sanya Dutta,241CY35,sanyadutta.241cy35@nitk.edu.in,Girls Block Mess(Annapoorna),02/15/2025,Food Quality,Tables are not wiped clean after meals.
03/04/2025 09:34:07,Manoj Yadav,211ME19,manojyadav.211me19@nitk.edu.in,Block III(Vindhya),01/05/2025,Service,No proper labeling of dishes for vegetarians.
03/04/2025 09:34:07,Arjun Desai,221CE25,arjundesai.221ce25@nitk.edu.in,Block IV(Satpura),01/11/2025,Food Quality,Dal is too watery and lacks taste.
03/04/2025 09:34:07,Sandeep Sharma,231EE29,sandeepsharma.231ee29@nitk.edu.in,Block III(Vindhya),01/22/2025,Timing/Availability,Butter is often unavailable for roti.
03/04/2025 09:34:07,Arjun Singh,211MT22,arjunsingh.211mt22@nitk.edu.in,Block V(Nilgiri),02/26/2025,Food Quality,Juice is too diluted and lacks taste.
03/04/2025 09:34:07,Harsh Pillai,211CV31,harshpillai.211cv31@nitk.edu.in,Block V(Nilgiri),01/14/2025,Service,The mess staff is rude and uncooperative.
03/04/2025 09:34:07,Manoj Reddy,231CV27,manojreddy.231cv27@nitk.edu.in,Block VII(Sahyadri),03/02/2025,Timing/Availability,The mess menu needs more variety.
03/04/2025 09:34:07,Arjun Sharma,241MT23,arjunsharma.241mt23@nitk.edu.in,Block VIII(Trishul),01/29/2025,Food Quality,Need more protein-rich food options.
03/04/2025 09:34:07,Manoj Joshi,231CS36,manojjoshi.231cs36@nitk.edu.in,Block VIII(Trishul),01/06/2025,Food Quality,The food served is inconsistent in quality.
03/04/2025 09:34:07,Vikram Singh,241AI29,vikramsingh.241ai29@nitk.edu.in,Block II(Aravali),01/25/2025,Food Quality,Some vegetables taste bitter and old.
03/04/2025 09:34:07,Rohan Reddy,231CV26,rohanreddy.231cv26@nitk.edu.in,Block III(Vindhya),01/05/2025,Food Hygiene,The food counter is always messy.
03/04/2025 09:34:07,Manoj Desai,221AI35,manojdesai.221ai35@nitk.edu.in,Mega mess,01/19/2025,Timing/Availability,Some items like yogurt are unavailable some days.
03/04/2025 09:34:07,Manoj Joshi,221IT23,manojjoshi.221it23@nitk.edu.in,Block VII(Sahyadri),01/27/2025,Food Hygiene,The drinking glasses smell bad.
03/04/2025 09:34:07,Nitin Patel,231EE27,nitinpatel.231ee27@nitk.edu.in,Block VII(Sahyadri),02/19/2025,Food Hygiene,Found a plastic piece in my meal.
03/04/2025 09:34:07,Vikram Pillai,221CE28,vikrampillai.221ce28@nitk.edu.in,Block V(Nilgiri),01/20/2025,Food Quality,The dal is not properly cooked.
03/04/2025 09:34:07,Manoj Pillai,231CS41,manojpillai.231cs41@nitk.edu.in,Block VII(Sahyadri),01/06/2025,Food Quality,The food served is inconsistent in quality.
03/04/2025 09:34:07,Manoj Singh,221CV41,manojsingh.221cv41@nitk.edu.in,Mega mess,02/21/2025,Food Quality,The quality of rice is poor; contains stones.
03/04/2025 09:34:07,Rohan Desai,231EC29,rohandesai.231ec29@nitk.edu.in,Block VIII(Trishul),02/13/2025,Food Quality,Poor ventilation in the mess; feels suffocating.
03/04/2025 09:34:07,Karthik Sharma,211EE16,karthiksharma.211ee16@nitk.edu.in,Block IV(Satpura),02/25/2025,Timing/Availability,The curd has lumps and seems old.
03/04/2025 09:34:07,Rahul Patel,241MT35,rahulpatel.241mt35@nitk.edu.in,Block VIII(Trishul),02/19/2025,Timing/Availability,No alternative food options for students with allergies.
03/04/2025 09:34:07,Amit Yadav,221MT41,amityadav.221mt41@nitk.edu.in,Block III(Vindhya),02/04/2025,Food Quantity,Some food items are served in excessive quantities and wasted.
03/04/2025 09:34:07,Harsh Yadav,241CE24,harshyadav.241ce24@nitk.edu.in,Block II(Aravali),02/06/2025,Food Hygiene,Found a piece of metal in the chapati.
03/04/2025 09:34:07,Amit Iyer,231EC12,amitiyer.231ec12@nitk.edu.in,Block II(Aravali),02/21/2025,Service,The serving counter is too congested.
03/04/2025 09:34:07,Manoj Desai,221CE13,manojdesai.221ce13@nitk.edu.in,Block I(Karavali),01/26/2025,Timing/Availability,No alternative food options for students with allergies.
03/04/2025 09:34:07,Sandeep Sharma,211CY16,sandeepsharma.211cy16@nitk.edu.in,Block III(Vindhya),01/11/2025,Food Quality,The fruits provided are overripe or rotten.
03/04/2025 09:34:07,Nitin Singh,231EC31,nitinsingh.231ec31@nitk.edu.in,Block VIII(Trishul),02/27/2025,Food Hygiene,Some food items have excessive food color added.
03/04/2025 09:34:07,Karthik Sharma,231AI14,karthiksharma.231ai14@nitk.edu.in,Block I(Karavali),02/01/2025,Food Quality,The quality of pickles is poor.
03/04/2025 09:34:07,Ritika Yadav,221AI16,ritikayadav.221ai16@nitk.edu.in,Girls Block Mess(Annapoorna),01/17/2025,Timing/Availability,"Drinking water is sometimes warm, not chilled."
03/04/2025 09:34:07,Karthik Yadav,221MT17,karthikyadav.221mt17@nitk.edu.in,Block I(Karavali),01/14/2025,Service,The mess staff is rude and uncooperative.
03/04/2025 09:34:07,Rohan Patel,221MT23,rohanpatel.221mt23@nitk.edu.in,Block VIII(Trishul),02/03/2025,Food Quality,Found a piece of rubber in my meal.
03/04/2025 09:34:07,Rahul Patel,231CE36,rahulpatel.231ce36@nitk.edu.in,Mega mess,02/11/2025,Food Hygiene,Found a plastic piece in my meal.
03/04/2025 09:34:07,Karthik Sharma,231CV25,karthiksharma.231cv25@nitk.edu.in,Block VIII(Trishul),01/13/2025,Food Quality,Rice is undercooked and hard to chew.
03/04/2025 09:34:07,Rahul Joshi,211CY35,rahuljoshi.211cy35@nitk.edu.in,Block III(Vindhya),01/18/2025,Food Quality,The dal is not properly cooked.
03/04/2025 09:34:07,Arjun Singh,241IT36,arjunsingh.241it36@nitk.edu.in,Block II(Aravali),01/27/2025,Service,The serving counter is too congested.
03/04/2025 09:34:07,Vikram Pillai,221CV14,vikrampillai.221cv14@nitk.edu.in,Block IV(Satpura),01/23/2025,Service,Extra servings are denied even when food is available.
03/04/2025 09:34:07,Manoj Verma,211EC14,manojverma.211ec14@nitk.edu.in,Block I(Karavali),02/16/2025,Service,No tissue paper is provided in the mess.
03/04/2025 09:34:07,Harsh Iyer,241CE16,harshiyer.241ce16@nitk.edu.in,Block V(Nilgiri),02/08/2025,Food Hygiene,The food counter is always messy.
03/04/2025 09:34:07,Nitin Joshi,221CY23,nitinjoshi.221cy23@nitk.edu.in,Block I(Karavali),01/22/2025,Timing/Availability,The curd has lumps and seems old.
03/04/2025 09:34:07,Harsh Desai,241EE36,harshdesai.241ee36@nitk.edu.in,Block III(Vindhya),01/25/2025,Food Hygiene,The drinking water in the mess is not clean.
03/04/2025 09:34:07,Rohan Verma,241CS28,rohanverma.241cs28@nitk.edu.in,Block IV(Satpura),02/07/2025,Timing/Availability,Sometimes the food has a burnt smell.
03/04/2025 09:34:07,Rohan Joshi,231EC14,rohanjoshi.231ec14@nitk.edu.in,Mega mess,01/22/2025,Food Hygiene,Found a hair strand in my food.
03/04/2025 09:34:07,Rohan Reddy,231CE31,rohanreddy.231ce31@nitk.edu.in,Block VII(Sahyadri),01/01/2025,Timing/Availability,The milk for tea and coffee is often not fresh.
03/04/2025 09:34:07,Rohan Yadav,231MT35,rohanyadav.231mt35@nitk.edu.in,Block III(Vindhya),03/01/2025,Service,"No proper queue system, leading to crowding."
03/04/2025 09:34:07,Swati Ghosh,241CY22,swatighosh.241cy22@nitk.edu.in,Girls Block Mess(Annapoorna),01/14/2025,Timing/Availability,Some items like yogurt are unavailable some days.
03/04/2025 09:34:07,Manoj Iyer,241AI12,manojiyer.241ai12@nitk.edu.in,Block VIII(Trishul),02/02/2025,Food Quality,The chutney is too sour.
03/04/2025 09:34:07,Rahul Verma,221EE31,rahulverma.221ee31@nitk.edu.in,Block VII(Sahyadri),01/21/2025,Service,Some items are served cold instead of hot.
03/04/2025 09:34:07,Karthik Patel,211CY28,karthikpatel.211cy28@nitk.edu.in,Block VIII(Trishul),02/25/2025,Food Quality,Food trays are often sticky and unclean.
03/04/2025 09:34:07,Rohan Reddy,221AI31,rohanreddy.221ai31@nitk.edu.in,Block VIII(Trishul),01/30/2025,Service,Sometimes food is served too late.
03/04/2025 09:34:07,Arjun Singh,241ME18,arjunsingh.241me18@nitk.edu.in,Block III(Vindhya),02/18/2025,Food Hygiene,Found a piece of metal in the chapati.
03/04/2025 09:34:07,Arjun Joshi,221ME34,arjunjoshi.221me34@nitk.edu.in,Block III(Vindhya),02/23/2025,Food Quality,The food served is inconsistent in quality.
03/04/2025 09:34:07,Amit Reddy,221EE28,amitreddy.221ee28@nitk.edu.in,Block VIII(Trishul),02/22/2025,Food Hygiene,The dustbins are overflowing.
03/04/2025 09:34:07,Amit Verma,241IT22,amitverma.241it22@nitk.edu.in,Block I(Karavali),02/09/2025,Food Hygiene,The handwashing area is dirty and unhygienic.
03/04/2025 09:34:07,Rohan Sharma,211CV13,rohansharma.211cv13@nitk.edu.in,Block III(Vindhya),02/09/2025,Food Quality,No proper variety in meals; repetitive menu.
03/04/2025 09:34:07,Arjun Sharma,241EC16,arjunsharma.241ec16@nitk.edu.in,Block VII(Sahyadri),01/30/2025,Service,The noise level in the mess is too high.
03/04/2025 09:34:07,Manoj Patel,241CE24,manojpatel.241ce24@nitk.edu.in,Block V(Nilgiri),02/22/2025,Food Hygiene,The drinking glasses smell bad.
03/04/2025 09:34:07,Amit Joshi,221CY34,amitjoshi.221cy34@nitk.edu.in,Block VII(Sahyadri),03/02/2025,Food Quality,Some vegetables taste bitter and old.
03/04/2025 09:34:07,Sandeep Patel,221CE21,sandeeppatel.221ce21@nitk.edu.in,Block VII(Sahyadri),01/21/2025,Food Hygiene,The food counter is always messy.
03/04/2025 09:34:07,Amit Reddy,221EC11,amitreddy.221ec11@nitk.edu.in,Block VII(Sahyadri),01/26/2025,Food Hygiene,Too many flies inside the mess area.
03/04/2025 09:34:07,Amit Sharma,221CY19,amitsharma.221cy19@nitk.edu.in,Block VII(Sahyadri),01/14/2025,Service,The noise level in the mess is too high.
03/04/2025 09:34:07,Arjun Verma,221CS34,arjunverma.221cs34@nitk.edu.in,Block IV(Satpura),01/22/2025,Food Hygiene,The dustbins are overflowing.
03/04/2025 09:34:07,Manoj Verma,241CV31,manojverma.241cv31@nitk.edu.in,Block III(Vindhya),02/21/2025,Food Hygiene,Found a broken piece of glass in my food.
03/04/2025 09:34:07,Rahul Desai,221AI13,rahuldesai.221ai13@nitk.edu.in,Block VIII(Trishul),01/11/2025,Food Hygiene,Serving spoons are unclean and sticky.
03/04/2025 09:34:07,Rahul Joshi,211MT11,rahuljoshi.211mt11@nitk.edu.in,Block VIII(Trishul),02/02/2025,Service,The noise level in the mess is too high.
